task_id,question_id,image_path,query_text,ground_truth_code,model_response,code_generation_time
69,q2,..\Datasets\TurtleBench\Tasks\69\image\69.png,"creates the given shape without the semicircles on the left and the right.

Constraint - Use these variables strictly:
semicircle_radius = 100","for i in range(2):
  t.forward(2 * semicircle_radius)
  t.left(90)
  t.circle(semicircle_radius, -180)
  t.left(90)
  t.forward(2 * semicircle_radius)
  t.right(90)
  t.forward(2 * semicircle_radius)
  t.right(90)
","semicircle_radius = 100

# Draw the square
t.penup()
t.goto(-semicircle_radius, -semicircle_radius)
t.pendown()
for _ in range(4):
    t.forward(2 * semicircle_radius)
    t.left(90)

# Draw the top semicircle
t.penup()
t.goto(-semicircle_radius, 0)
t.setheading(0)
t.pendown()
t.circle(semicircle_radius, 180)

# Draw the bottom semicircle
t.penup()
t.goto(semicircle_radius, 0)
t.setheading(180)
t.pendown()
t.circle(semicircle_radius, 180)",1.82
70,q1,..\Datasets\TurtleBench\Tasks\70\image\70.png,"creates exactly the same shape.

Constraint - Use these variables strictly:
small_triangle_side = 50","def draw_polygon(sides, length):
  outer_turn = 360 / sides 
  for _ in range(sides):
    t.forward(length)
    t.right(outer_turn)

for j in range(3):
  for i in range(3):
    draw_polygon(3, small_triangle_side)
    t.forward(small_triangle_side)
  t.left(120)
","small_triangle_side = 50

def draw_triangle(side, pointing_up=True):
    for _ in range(3):
        t.forward(side)
        t.left(120 if pointing_up else -120)

# Draw central large triangle (side = 2 * small_triangle_side)
large_side = 2 * small_triangle_side
t.penup()
t.goto(-large_side / 2, -small_triangle_side * math.sqrt(3) / 6)
t.pendown()
draw_triangle(large_side, True)

# Draw top inverted triangle
t.penup()
t.goto(-small_triangle_side / 2, small_triangle_side * math.sqrt(3) / 2)
t.pendown()
draw_triangle(small_triangle_side, False)

# Draw left inverted triangle
t.penup()
t.goto(-large_side / 2 - small_triangle_side / 2, 0)
t.pendown()
draw_triangle(small_triangle_side, False)

# Draw right inverted triangle
t.penup()
t.goto(small_triangle_side / 2, 0)
t.pendown()
draw_triangle(small_triangle_side, False)

# Draw bottom three inverted triangles
for i in range(3):
    t.penup()
    t.goto(-large_side / 2 + i * small_triangle_side, -small_triangle_side * math.sqrt(3) / 2)
    t.pendown()
    draw_triangle(small_triangle_side, False)",2.85
70,q3,..\Datasets\TurtleBench\Tasks\70\image\70.png,"in the given shape replaces the larger triangle with a square of the same side length while extending the pattern of smaller triangles to the square.

Constraint - Use these variables strictly:
small_triangle_side = 50","def draw_polygon(sides, length):
  outer_turn = 360 / sides 
  for _ in range(sides):
    t.forward(length)
    t.right(outer_turn)

for j in range(4):
  for i in range(3):
    draw_polygon(3, small_triangle_side)
    t.forward(small_triangle_side)
  t.left(90)
","small_triangle_side = 50

# Draw the central square
t.penup()
t.goto(-small_triangle_side / 2, -small_triangle_side / 2)
t.pendown()
for _ in range(4):
    t.forward(small_triangle_side)
    t.left(90)

# Helper to draw upward triangle
def draw_up_tri(x, y):
    t.penup()
    t.goto(x, y)
    t.pendown()
    for _ in range(3):
        t.forward(small_triangle_side)
        t.left(120)

# Helper to draw downward triangle
def draw_down_tri(x, y):
    t.penup()
    t.goto(x, y)
    t.pendown()
    t.forward(small_triangle_side)
    t.right(120)
    t.forward(small_triangle_side)
    t.right(120)
    t.forward(small_triangle_side)
    t.right(120)

h = small_triangle_side * math.sqrt(3) / 2

# Top triangles
draw_up_tri(-small_triangle_side / 2, small_triangle_side / 2)
draw_down_tri(-small_triangle_side / 2, small_triangle_side / 2 + h)

# Bottom triangles
draw_down_tri(-small_triangle_side / 2, -small_triangle_side / 2)
draw_down_tri(0, -small_triangle_side / 2)
draw_down_tri(-small_triangle_side, -small_triangle_side / 2)

# Left triangles
draw_up_tri(-small_triangle_side / 2 - small_triangle_side / 2, -small_triangle_side / 2)

# Right triangles
draw_up_tri(small_triangle_side / 2, -small_triangle_side / 2)",2.56
70,q2,..\Datasets\TurtleBench\Tasks\70\image\70.png,"creates the given shape but with only the middle triangle on each side of the larger triangle.

Constraint - Use these variables strictly:
small_triangle_side = 50","def draw_polygon(sides, length):
  outer_turn = 360 / sides 
  for _ in range(sides):
    t.forward(length)
    t.right(outer_turn)

for j in range(3):
  t.forward(small_triangle_side)
  draw_polygon(3, small_triangle_side)
  t.forward(2 * small_triangle_side)
  t.left(120)
","small_triangle_side = 50

def draw_triangle(side):
    for _ in range(3):
        t.forward(side)
        t.left(120)

# Draw central triangle
draw_triangle(small_triangle_side * 3)

# Draw middle triangles on each side
for _ in range(3):
    t.penup()
    t.forward(small_triangle_side)
    t.pendown()
    draw_triangle(small_triangle_side)
    t.penup()
    t.forward(small_triangle_side * 2)
    t.left(120)",1.38
71,q1,..\Datasets\TurtleBench\Tasks\71\image\71.png,"creates exactly the same shape.

Constraint - Use these variables strictly:
radius=100","t.setheading(90)
t.circle(radius, 180)","radius = 100
t.setheading(90)
t.circle(radius, 180)",1.82
72,q1,..\Datasets\TurtleBench\Tasks\72\image\72.png,"creates exactly the same shape.

Constraint - Use these variables strictly:
radius=100","t.circle(radius)
t.circle(radius, 90)
t.left(90)
t.forward(2 * radius)
t.left(90)
t.circle(radius, 90)
t.left(90)
t.forward(2 * radius)","radius = 100
t.penup()
t.goto(0, -radius)
t.pendown()
t.circle(radius)
t.penup()
t.goto(0, 0)
t.pendown()
t.goto(0, radius)
t.penup()
t.goto(0, 0)
t.pendown()
t.goto(0, -radius)
t.penup()
t.goto(0, 0)
t.pendown()
t.goto(radius, 0)
t.penup()
t.goto(0, 0)
t.pendown()
t.goto(-radius, 0)",2.27
73,q1,..\Datasets\TurtleBench\Tasks\73\image\73.png,"creates exactly the same shape.

Constraint - Use these variables strictly:
largest_triangle_side=200","t.setheading(60)
for i in range(3):
  t.forward(largest_triangle_side)
  t.right(120)
t.forward(largest_triangle_side / 2)
t.right(60)
for i in range(3):
  t.forward(largest_triangle_side / 2)
  t.right(120)","largest_triangle_side = 200

for _ in range(3):
    t.forward(largest_triangle_side)
    t.left(120)

t.forward(largest_triangle_side / 2)
t.left(120)
t.forward(largest_triangle_side / 2)
t.left(120)
t.forward(largest_triangle_side / 2)",2.19
74,q1,..\Datasets\TurtleBench\Tasks\74\image\74.png,"creates exactly the same shape.

Constraint - Use these variables strictly:
square_side=200","t.setheading(90)
for i in range(3):
  t.forward(square_side)
  t.right(90)","square_side = 200
t.left(90)
t.forward(square_side)
t.right(90)
t.forward(square_side)
t.right(90)
t.forward(square_side)",2.74
75,q1,..\Datasets\TurtleBench\Tasks\75\image\75.png,"creates exactly the same shape.

Constraint - Use these variables strictly:
largest_square_side=200","for i in range(4):
  t.forward(largest_square_side)
  t.right(90)
t.forward(largest_square_side / 2)
t.right(45)
for i in range(4):
  t.forward(largest_square_side * sqrt(2) / 2)
  t.right(90)","largest_square_side = 200

t.penup()
t.goto(-largest_square_side / 2, -largest_square_side / 2)
t.pendown()

for _ in range(4):
    t.forward(largest_square_side)
    t.left(90)

t.penup()
t.goto(-largest_square_side / 2, 0)
t.pendown()
t.goto(0, largest_square_side / 2)
t.goto(largest_square_side / 2, 0)
t.goto(0, -largest_square_side / 2)
t.goto(-largest_square_side / 2, 0)",1.95
76,q1,..\Datasets\TurtleBench\Tasks\76\image\76.png,"creates exactly the same shape.

Constraint - Use these variables strictly:
pentagon_side=200","t.setheading(0)
for i in range(5):
  t.forward(pentagon_side)
  t.right(72)","pentagon_side = 200
for _ in range(5):
    t.forward(pentagon_side)
    t.right(72)",2.68
77,q1,..\Datasets\TurtleBench\Tasks\77\image\77.png,"creates exactly the same shape.

Constraint - Use these variables strictly:
pentagon_side=200","from math import sqrt, pi, cos
t = turtle.Turtle()
t.speed(0)
t.hideturtle()
t.setheading(36)
for i in range(5):
  t.forward(pentagon_side)
  t.right(72)
t.right(36)
for i in range(5):
  t.forward(2 * pentagon_side * cos(pi / 5))
  t.right(180 - 36)","pentagon_side = 200
points = []
for i in range(5):
    points.append(t.pos())
    t.forward(pentagon_side)
    t.right(72)
for i in range(5):
    t.penup()
    t.goto(points[i])
    t.pendown()
    t.goto(points[(i + 2) % 5])",2.28
78,q1,..\Datasets\TurtleBench\Tasks\78\image\78.png,"creates exactly the same shape.

Constraint - Use these variables strictly:
triangle_side=200","def draw_polygon(sides, length):
  outer_turn = 360 / sides 
  for _ in range(sides):
    t.forward(length)
    t.right(outer_turn)

t.setheading(60)
for i in range(3):
  draw_polygon(3, triangle_side)
  t.left(60)","triangle_side = 200
for _ in range(3):
    t.forward(triangle_side)
    t.left(120)
t.forward(triangle_side)
t.right(60)
t.forward(triangle_side)
t.right(120)
t.forward(triangle_side)",1.86
79,q1,..\Datasets\TurtleBench\Tasks\79\image\79.png,"creates exactly the same shape.

Constraint - Use these variables strictly:
triangle_side=200","def draw_polygon(sides, length):
  outer_turn = 360 / sides 
  for _ in range(sides):
    t.forward(length)
    t.right(outer_turn)
t.setheading(0)
draw_polygon(3, triangle_side)
t.right(120)
draw_polygon(3, triangle_side)
","triangle_side = 200
t.right(60)
t.forward(triangle_side)
t.right(120)
t.forward(triangle_side)
t.right(120)
t.forward(triangle_side)
t.left(60)
t.forward(triangle_side)
t.right(120)
t.forward(triangle_side)
t.right(120)
t.forward(triangle_side)",2.03
80,q1,..\Datasets\TurtleBench\Tasks\80\image\80.png,"creates exactly the same shape.

Constraint - Use these variables strictly:
semicircle_radius=70","t.setheading(180)
t.circle(semicircle_radius, 180)
t.left(90)
t.forward(2 * semicircle_radius)
","semicircle_radius = 70
t.circle(semicircle_radius, 180)
t.left(90)
t.forward(semicircle_radius * 2)",1.36
81,q1,..\Datasets\TurtleBench\Tasks\81\image\81.png,"creates exactly the same shape.

Constraint - Use these variables strictly:
semicircle_radius=70","t.circle(semicircle_radius, -360)
t.right(180)
t.circle(semicircle_radius, 360)
t.left(90)
t.forward(2 * semicircle_radius)
t.forward(-4 * semicircle_radius)
","semicircle_radius = 70
t.penup()
t.goto(0, -semicircle_radius)
t.pendown()
t.setheading(90)
t.forward(4 * semicircle_radius)
t.penup()
t.goto(0, semicircle_radius)
t.setheading(0)
t.pendown()
t.circle(semicircle_radius)
t.penup()
t.goto(0, -semicircle_radius)
t.setheading(0)
t.pendown()
t.circle(semicircle_radius)",3.29
82,q1,..\Datasets\TurtleBench\Tasks\82\image\82.png,"creates exactly the same shape.

Constraint - Use these variables strictly:
circle_radius=100","def draw_polygon(sides, length):
  outer_turn = 360 / sides 
  for _ in range(sides):
    t.forward(length)
    t.right(outer_turn)

t.circle(circle_radius, 360)
t.left(180)
t.forward(circle_radius)
t.right(90)
draw_polygon(4, 2 * circle_radius)
t.forward(circle_radius)
t.right(90)
t.forward(2 * circle_radius)
t.right(90)
t.forward(circle_radius)
t.right(90)
t.forward(circle_radius)
t.right(90)
t.forward(2 * circle_radius)
","circle_radius = 100

t.penup()
t.goto(-circle_radius, -circle_radius)
t.pendown()

for _ in range(4):
    t.forward(2 * circle_radius)
    t.left(90)

t.penup()
t.goto(0, -circle_radius)
t.pendown()
t.circle(circle_radius)

t.penup()
t.goto(-circle_radius, 0)
t.pendown()
t.goto(circle_radius, 0)

t.penup()
t.goto(0, -circle_radius)
t.pendown()
t.goto(0, circle_radius)",4.63
83,q1,..\Datasets\TurtleBench\Tasks\83\image\83.png,"creates exactly the same shape.

Constraint - Use these variables strictly:
large_triangle_side=200","def draw_polygon(sides, length):
  outer_turn = 360 / sides 
  for _ in range(sides):
    t.forward(length)
    t.right(outer_turn)

t.setheading(0)
draw_polygon(3, large_triangle_side)
t.forward(large_triangle_side / 2)
t.right(60)
draw_polygon(3, large_triangle_side/2)
t.forward(large_triangle_side/4)
t.right(60)
draw_polygon(3, large_triangle_side/4)
","large_triangle_side = 200

def draw_triangle(side):
    for _ in range(3):
        t.forward(side)
        t.right(120)

t.penup()
t.goto(-large_triangle_side / 2, large_triangle_side * (3**0.5) / 6)
t.pendown()

# Draw outer triangle
draw_triangle(large_triangle_side)

# Move to top inner triangle position
t.forward(large_triangle_side / 2)
t.right(60)
t.forward(large_triangle_side / 2)
t.right(120)

# Draw inner triangle
draw_triangle(large_triangle_side / 2)

# Draw horizontal line inside
t.penup()
t.goto(-large_triangle_side / 4, 0)
t.pendown()
t.forward(large_triangle_side / 2)",2.74
84,q1,..\Datasets\TurtleBench\Tasks\84\image\84.png,"creates exactly the same shape.

Constraint - Use these variables strictly:
radius=200","for i in range(3):
  t.forward(radius)
  t.right(180)
  t.forward(2 * radius)
  t.right(180)
  t.forward(radius)
  t.right(60)

t.forward(radius)
t.right(270)
t.circle(radius)
","radius = 200
t.penup()
t.goto(0, -radius)
t.pendown()
t.circle(radius)
t.penup()
t.goto(0, 0)
t.pendown()
for i in range(3):
    t.goto(radius * math.cos(math.radians(i * 60)), radius * math.sin(math.radians(i * 60)))
    t.goto(0, 0)
    t.goto(radius * math.cos(math.radians(i * 60 + 180)), radius * math.sin(math.radians(i * 60 + 180)))
    t.goto(0, 0)",1.93
85,q1,..\Datasets\TurtleBench\Tasks\85\image\85.png,"creates exactly the same shape.

Constraint - Use these variables strictly:
triangle_sides=[90, 120, 150]","def draw_polygon(sides, length):
  outer_turn = 360 / sides 
  for _ in range(sides):
    t.forward(length)
    t.right(outer_turn)
n_sides = 3
sides_length = 30
inner_angle = (n_sides - 2) * 180 / n_sides
side_turn = 180 - inner_angle
t.forward(triangle_sides[0])
t.right(side_turn)
draw_polygon(n_sides, triangle_sides[0])
t.right(90 + inner_angle)
t.forward(triangle_sides[1])
t.right(side_turn)
draw_polygon(n_sides, triangle_sides[1])
t.left(180 - inner_angle)
t.left(180 - atan((0.75)) * 180 / pi)
t.forward(triangle_sides[2])
t.right(side_turn)
draw_polygon(n_sides, triangle_sides[2])
","triangle_sides = [90, 120, 150]
a, b, c = triangle_sides
angle_a = math.degrees(math.acos((b**2 + c**2 - a**2) / (2 * b * c)))
angle_b = math.degrees(math.acos((a**2 + c**2 - b**2) / (2 * a * c)))
angle_c = math.degrees(math.acos((a**2 + b**2 - c**2) / (2 * a * b)))

t.forward(b)
t.left(180 - angle_c)
t.forward(a)
t.left(180 - angle_b)
t.forward(c)
t.left(180)

t.forward(c)
t.right(angle_b)
t.forward(a)
t.right(180 - angle_a)
t.forward(b)

t.penup()
t.goto(0, 0)
t.pendown()
t.right(180 - angle_c)
t.forward(b)
t.left(180 - angle_a)
t.forward(a)",4.06
86,q1,..\Datasets\TurtleBench\Tasks\86\image\86.png,"creates exactly the same shape.

Constraint - Use these variables strictly:
triangle_sides=[90, 120, 150]","def draw_polygon(sides, length):
  outer_turn = 360 / sides 
  for _ in range(sides):
    t.forward(length)
    t.right(outer_turn)

n_sides = 5
inner_angle = (n_sides - 2) * 180 / n_sides
side_turn = 180 - inner_angle
t.forward(triangle_sides[0])
t.right(side_turn)
draw_polygon(n_sides, triangle_sides[0])
t.right(90 + inner_angle)
t.forward(triangle_sides[1])
t.right(side_turn)
draw_polygon(n_sides, triangle_sides[1])
t.left(180 - inner_angle)
t.left(180 - atan((0.75)) * 180 / pi)
t.forward(triangle_sides[2])
t.right(side_turn)
draw_polygon(n_sides, triangle_sides[2])
","triangle_sides = [90, 120, 150]

# Calculate angles for the central triangle using Law of Cosines
a, b, c = triangle_sides
angle_A = math.degrees(math.acos((b**2 + c**2 - a**2) / (2 * b * c)))
angle_B = math.degrees(math.acos((a**2 + c**2 - b**2) / (2 * a * c)))
angle_C = math.degrees(math.acos((a**2 + b**2 - c**2) / (2 * a * b)))

# Draw central triangle
t.forward(a)
t.left(180 - angle_B)
t.forward(c)
t.left(180 - angle_C)
t.forward(b)
t.left(180 - angle_A)

# Helper to draw regular pentagon
def draw_pentagon(side_length):
    for _ in range(5):
        t.forward(side_length)
        t.left(72)

# Draw pentagon on side a (bottom)
t.right(180)
draw_pentagon(a)

# Draw pentagon on side b (right)
t.left(angle_A)
t.forward(b)
t.right(180)
draw_pentagon(b)

# Draw pentagon on side c (left)
t.left(180 - angle_C)
t.forward(c)
t.right(180)
draw_pentagon(c)",2.9
87,q1,..\Datasets\TurtleBench\Tasks\87\image\87.png,"creates exactly the same shape.

Constraint - Use these variables strictly:
triangle_sides=[90, 120, 150]","def draw_polygon(sides, length):
  outer_turn = 360 / sides 
  for _ in range(sides):
    t.forward(length)
    t.right(outer_turn)

n_sides = 6
sides_length = 20
inner_angle = (n_sides - 2) * 180 / n_sides
side_turn = 180 - inner_angle
t.forward(triangle_sides[0])
t.right(side_turn)
draw_polygon(n_sides, triangle_sides[0])
t.right(90 + inner_angle)
t.forward(triangle_sides[1])
t.right(side_turn)
draw_polygon(n_sides, triangle_sides[1])
t.left(180 - inner_angle)
t.left(180 - atan((0.75)) * 180 / pi)
t.forward(triangle_sides[2])
t.right(side_turn)
draw_polygon(n_sides, triangle_sides[2])
","triangle_sides = [90, 120, 150]

def draw_hexagon(side_length):
    for _ in range(6):
        t.forward(side_length)
        t.left(60)

# Calculate angles for the triangle formed by the centers of the hexagons
# Using Law of Cosines to find the internal angles of the triangle
a, b, c = triangle_sides
angle_A = math.degrees(math.acos((b**2 + c**2 - a**2) / (2 * b * c)))
angle_B = math.degrees(math.acos((a**2 + c**2 - b**2) / (2 * a * c)))
angle_C = 180 - angle_A - angle_B

# Draw first hexagon (side 150)
draw_hexagon(150)

# Move to the next vertex
t.left(60)
t.forward(150)
t.right(180 - angle_A)

# Draw second hexagon (side 90)
draw_hexagon(90)

# Move to the third vertex
t.left(60)
t.forward(90)
t.right(180 - angle_B)

# Draw third hexagon (side 120)
draw_hexagon(120)",2.65
88,q1,..\Datasets\TurtleBench\Tasks\88\image\88.png,"creates exactly the same shape.

Constraint - Use these variables strictly:
triangle_sides=[90, 120, 150]","def draw_polygon(sides, length):
  outer_turn = 360 / sides 
  for _ in range(sides):
    t.forward(length)
    t.right(outer_turn)

t.forward(triangle_sides[0])
t.right(90)
draw_polygon(4, triangle_sides[0])
t.left(180)
t.forward(triangle_sides[1])
t.right(90)
draw_polygon(4, triangle_sides[1])
t.left(90)
t.left(180 - atan((0.75)) * 180 / pi)
t.forward(triangle_sides[2])
t.right(90)
","triangle_sides = [90, 120, 150]
s1, s2, s3 = triangle_sides

# Draw bottom square
for _ in range(4):
    t.forward(s1)
    t.left(90)

# Move to top of bottom square
t.forward(s1)

# Draw right square
for _ in range(4):
    t.forward(s1)
    t.left(90)

# Move to top-left corner of the structure
t.left(90)
t.forward(s1)
t.right(90)

# Draw the hypotenuse
t.goto(0, s1)
t.goto(s1, s1 + s2)",3.65
89,q1,..\Datasets\TurtleBench\Tasks\89\image\89.png,"creates exactly the same shape.

Constraint - Use these variables strictly:
large_square_side=200","def draw_polygon(sides, length):
  outer_turn = 360 / sides 
  for _ in range(sides):
    t.forward(length)
    t.right(outer_turn)
t.right(45)
x = 4
for i in range(x):
  draw_polygon(4, large_square_side / 2)
  t.right(360 / x)
","large_square_side = 200
small_side = large_square_side / (2**0.5)

t.penup()
t.goto(0, large_square_side / (2**0.5))
t.pendown()
t.setheading(-45)

for _ in range(4):
    t.forward(large_square_side)
    t.right(90)

t.penup()
t.goto(0, 0)
t.pendown()
t.setheading(45)
t.forward(large_square_side / (2**0.5))
t.backward(large_square_side / (2**0.5))
t.setheading(135)
t.forward(large_square_side / (2**0.5))",6.21
91,q1,..\Datasets\TurtleBench\Tasks\91\image\91.png,"creates exactly the same shape.

Constraint - Use these variables strictly:
triangle_side=100","def draw_polygon(sides, length):
  outer_turn = 360 / sides 
  for _ in range(sides):
    t.forward(length)
    t.right(outer_turn)
t.left(0)
for i in range(6):  
        draw_polygon(3, triangle_side)
        t.left(60)
","triangle_side = 100
for _ in range(6):
    t.forward(triangle_side)
    t.left(60)
    t.forward(triangle_side)
    t.backward(triangle_side)
    t.right(60)
    t.forward(triangle_side)
    t.left(120)",2.07
92,q1,..\Datasets\TurtleBench\Tasks\92\image\92.png,"creates exactly the same shape.

Constraint - Use these variables strictly:
triangle_side=100","def draw_polygon(sides, length):
  outer_turn = 360 / sides 
  for _ in range(sides):
    t.forward(length)
    t.right(outer_turn)
t.left(0)
draw_polygon(3, triangle_side)
t.left(120)
draw_polygon(3, triangle_side)

t.left(120)
draw_polygon(3, triangle_side)
","triangle_side = 100
for _ in range(3):
    t.forward(triangle_side / 2)
    t.right(60)
    t.forward(triangle_side)
    t.right(120)
    t.forward(triangle_side)
    t.right(120)
    t.forward(triangle_side / 2)
    t.left(120)",1.93
93,q1,..\Datasets\TurtleBench\Tasks\93\image\93.png,"creates exactly the same shape.

Constraint - Use these variables strictly:
pentagon_side = 100","def draw_polygon(sides, length):
  outer_turn = 360 / sides 
  for _ in range(sides):
    t.forward(length)
    t.right(outer_turn)
t.left(72)
draw_polygon(5, pentagon_side)
t.left(144)
draw_polygon(5, pentagon_side)
","pentagon_side = 100

def draw_pentagon():
    for _ in range(5):
        t.forward(pentagon_side)
        t.right(72)

t.penup()
t.goto(-pentagon_side / 2, 0)
t.pendown()

# Draw first pentagon
for _ in range(5):
    t.forward(pentagon_side)
    t.right(72)

# Move to the shared vertex
t.right(72)
t.forward(pentagon_side)
t.left(72)

# Draw second pentagon
for _ in range(5):
    t.forward(pentagon_side)
    t.left(72)",2.38
94,q1,..\Datasets\TurtleBench\Tasks\94\image\94.png,"creates exactly the same shape.

Constraint - Use these variables strictly:
pentagon_side = 100","def draw_polygon(sides, length):
  outer_turn = 360 / sides 
  for _ in range(sides):
    t.forward(length)
    t.right(outer_turn)
t.left(180)
t.left(72)
draw_polygon(5, pentagon_side)
t.left(72)
draw_polygon(5, pentagon_side)
t.left(72)
draw_polygon(5, pentagon_side)
","pentagon_side = 100

def draw_pentagon():
    for _ in range(5):
        t.forward(pentagon_side)
        t.right(72)

# Top Left Pentagon
t.penup()
t.goto(-pentagon_side / 2, pentagon_side * 0.325)
t.pendown()
draw_pentagon()

# Top Right Pentagon
t.penup()
t.goto(pentagon_side / 2, pentagon_side * 0.325)
t.pendown()
draw_pentagon()

# Bottom Pentagon
t.penup()
t.goto(0, -pentagon_side * 0.35)
t.pendown()
draw_pentagon()",2.45
95,q1,..\Datasets\TurtleBench\Tasks\95\image\95.png,"creates exactly the same shape.

Constraint - Use these variables strictly:
pentagon_side = 100","def draw_polygon(sides, length):
  outer_turn = 360 / sides 
  for _ in range(sides):
    t.forward(length)
    t.right(outer_turn)

t.left(72)
draw_polygon(5, pentagon_side)
t.left(72)
t.left(72)
draw_polygon(5, pentagon_side)
t.left(108)
draw_polygon(5, pentagon_side)
","pentagon_side = 100

def draw_pentagon():
    for _ in range(5):
        t.forward(pentagon_side)
        t.left(72)

# Draw bottom pentagon
t.penup()
t.goto(-pentagon_side / 2, -pentagon_side * 0.688)
t.pendown()
draw_pentagon()

# Draw left pentagon
t.penup()
t.goto(-pentagon_side / 2, -pentagon_side * 0.688)
t.setheading(72)
t.pendown()
draw_pentagon()

# Draw right pentagon
t.penup()
t.goto(pentagon_side / 2, -pentagon_side * 0.688)
t.setheading(108)
t.pendown()
draw_pentagon()",2.43
96,q1,..\Datasets\TurtleBench\Tasks\96\image\96.png,"creates exactly the same shape.

Constraint - Use these variables strictly:
side=50","for i in range(8):
  t.forward(side)
  t.right(135)
  t.forward(side)
  t.left(90)
","side = 50
for _ in range(8):
    t.forward(side)
    t.right(135)
    t.forward(side)
    t.left(90)",3.1
97,q1,..\Datasets\TurtleBench\Tasks\97\image\97.png,"creates exactly the same shape.

Constraint - Use these variables strictly:
star_side=200","def poly(side, angle):
  for i in range(8):
    t.forward(side)
    t.right(angle)
poly(star_side, 135)
t.left(225)
poly(star_side, 135)
","star_side = 200
def draw_star(t, size):
    for _ in range(4):
        t.forward(size)
        t.right(135)
        t.forward(size * (2**0.5))
        t.left(90)
        t.forward(size * (2**0.5))
        t.right(135)
    t.forward(size)

t.penup()
t.goto(-star_side * 1.5, 0)
t.pendown()

for _ in range(2):
    for _ in range(4):
        t.forward(star_side)
        t.left(45)
        t.forward(star_side * (2**0.5))
        t.right(135)
        t.forward(star_side)
        t.left(135)
        t.forward(star_side * (2**0.5))
        t.right(45)
    t.penup()
    t.forward(star_side)
    t.pendown()",2.34
99,q1,..\Datasets\TurtleBench\Tasks\99\image\99.png,"creates exactly the same shape.

Constraint - Use these variables strictly:
side=50","for _ in range(4):
  for i in range(5):
    t.forward(side)
    if i % 2 == 0:
      t.right(90)
    else:
      t.right(-90)
  t.right(-180)","side = 50
for _ in range(4):
    t.forward(side)
    t.left(90)
    t.forward(side)
    t.right(90)
    t.forward(side)
    t.right(90)
    t.forward(side)
    t.left(90)
    t.forward(side)
    t.right(90)",1.94
100,q1,..\Datasets\TurtleBench\Tasks\100\image\100.png,"creates exactly the same shape.

Constraint - Use these variables strictly:
large_triangle_side=150
small_triangle_side=100","def draw_polygon(sides, length):
  outer_turn = 360 / sides 
  for _ in range(sides):
    t.forward(length)
    t.right(outer_turn)

t.setheading(60)
draw_polygon(3, small_triangle_side)
t.left(120)
draw_polygon(3, large_triangle_side)
t.forward(-100)
draw_polygon(3, small_triangle_side)
t.right(120)
draw_polygon(3,  large_triangle_side)
","large_triangle_side = 150
small_triangle_side = 100

def draw_triangle(side):
    for _ in range(3):
        t.forward(side)
        t.left(120)

t.penup()
t.goto(-275, 0)
t.pendown()

draw_triangle(large_triangle_side)
t.penup()
t.forward(large_triangle_side)
t.pendown()

draw_triangle(small_triangle_side)
t.penup()
t.forward(small_triangle_side)
t.pendown()

draw_triangle(small_triangle_side)
t.penup()
t.forward(small_triangle_side)
t.pendown()

draw_triangle(large_triangle_side)",1.97
101,q1,..\Datasets\TurtleBench\Tasks\101\image\101.png,"creates exactly the same shape.

Constraint - Use these variables strictly:
triangle_side=150
square_side=100","def draw_polygon(sides, length):
  outer_turn = 360 / sides 
  for _ in range(sides):
    t.forward(length)
    t.right(outer_turn)

t.setheading(180)
draw_polygon(3, triangle_side)
t.right(90)
draw_polygon(4, square_side)","triangle_side = 150
square_side = 100

t.penup()
t.goto(-175, 0)
t.pendown()

for _ in range(3):
    t.forward(triangle_side)
    t.left(120)

t.penup()
t.forward(triangle_side)
t.pendown()

for _ in range(4):
    t.forward(square_side)
    t.left(90)",2.21
102,q1,..\Datasets\TurtleBench\Tasks\102\image\102.png,"creates exactly the same shape.

Constraint - Use these variables strictly:
square_side=150
triangle_side=100","def draw_polygon(sides, length):
  outer_turn = 360 / sides 
  for _ in range(sides):
    t.forward(length)
    t.right(outer_turn)

t.setheading(60)
draw_polygon(3, triangle_side)
t.left(120)
draw_polygon(4, square_side)
","square_side = 150
triangle_side = 100

for _ in range(4):
    t.forward(square_side)
    t.left(90)

t.forward(square_side)

for _ in range(3):
    t.forward(triangle_side)
    t.left(120)",1.89
103,q1,..\Datasets\TurtleBench\Tasks\103\image\103.png,"creates exactly the same shape.

Constraint - Use these variables strictly:
triangle_side=100","def draw_polygon(sides, length):
  outer_turn = 360 / sides 
  for _ in range(sides):
    t.forward(length)
    t.right(-outer_turn)
t.forward(2 * triangle_side)
for i in range(3):
  t.forward(-triangle_side)
  draw_polygon(3, triangle_side)

t.left(180)
for i in range(3):
  t.forward(-triangle_side)
  draw_polygon(3, triangle_side)
","triangle_side = 100

t.penup()
t.goto(-1.5 * triangle_side, 0)
t.pendown()

# Draw the horizontal line
t.forward(3 * triangle_side)

# Draw the top triangles
for i in range(3):
    t.penup()
    t.goto(-1.5 * triangle_side + i * triangle_side, 0)
    t.pendown()
    t.left(60)
    t.forward(triangle_side)
    t.right(120)
    t.forward(triangle_side)

# Draw the bottom triangles
for i in range(3):
    t.penup()
    t.goto(-1.5 * triangle_side + i * triangle_side, 0)
    t.pendown()
    t.right(60)
    t.forward(triangle_side)
    t.left(120)
    t.forward(triangle_side)",1.96
